row_index,column,error_type,detail
3384,loudness,missing_value,
3387,loudness,missing_value,
3387,liveness,missing_value,
3393,acousticness,missing_value,
3398,speechiness,missing_value,
3400,acousticness,missing_value,
3400,energy,missing_value,
3408,acousticness,missing_value,
3420,instrumentalness,missing_value,
3420,liveness,missing_value,
3421,valence,missing_value,
3430,valence,missing_value,
3432,tempo,missing_value,
3432,energy,missing_value,
3432,loudness,missing_value,
3443,speechiness,missing_value,
3447,speechiness,missing_value,
3452,instrumentalness,missing_value,
3456,acousticness,missing_value,
3465,danceability,missing_value,
3467,energy,outlier_high,1.3944
3467,danceability,missing_value,
3474,speechiness,missing_value,
3476,valence,missing_value,
3477,liveness,missing_value,
3483,danceability,outlier_high,1.3065
3503,tempo,missing_value,
3503,energy,missing_value,
3504,valence,missing_value,
3506,speechiness,missing_value,
3509,valence,outlier_low,-0.1342
3517,instrumentalness,missing_value,
3525,instrumentalness,missing_value,
3527,loudness,missing_value,
3527,valence,missing_value,
3534,speechiness,missing_value,
3535,energy,missing_value,
3537,danceability,missing_value,
3544,danceability,missing_value,
3550,instrumentalness,missing_value,
3555,danceability,missing_value,
3559,acousticness,missing_value,
3559,energy,missing_value,
3560,acousticness,missing_value,
3562,liveness,missing_value,
3563,speechiness,missing_value,
3565,danceability,outlier_low,-0.1812
3567,liveness,missing_value,
3568,danceability,missing_value,
3575,acousticness,missing_value,
3578,acousticness,missing_value,
3578,valence,missing_value,
3579,energy,missing_value,
3583,tempo,missing_value,
3587,instrumentalness,missing_value,
3589,energy,missing_value,
3590,instrumentalness,missing_value,
3591,tempo,missing_value,
3591,loudness,missing_value,
3592,acousticness,missing_value,
3594,acousticness,missing_value,
3597,danceability,missing_value,
3598,danceability,missing_value,
3598,instrumentalness,missing_value,
3600,liveness,missing_value,
3603,acousticness,missing_value,
3605,loudness,missing_value,
3606,valence,missing_value,
3613,energy,missing_value,
3613,tempo,outlier_low,7.6316
3614,valence,missing_value,
3616,loudness,missing_value,
3624,liveness,missing_value,
3635,instrumentalness,missing_value,
3637,loudness,missing_value,
3646,liveness,missing_value,
3646,loudness,missing_value,
3656,danceability,outlier_low,-0.2031
3667,loudness,missing_value,
3674,speechiness,missing_value,
3676,tempo,missing_value,
3676,energy,missing_value,
3682,danceability,missing_value,
3695,danceability,outlier_high,1.0549
3699,instrumentalness,missing_value,
3700,liveness,missing_value,
3707,danceability,outlier_high,1.1618
3718,instrumentalness,missing_value,
3731,valence,outlier_low,-0.0854
3733,acousticness,missing_value,
3733,energy,missing_value,
3737,speechiness,missing_value,
3741,speechiness,missing_value,
3747,acousticness,missing_value,
3749,acousticness,missing_value,
3750,liveness,missing_value,
3755,tempo,outlier_high,308.2430
3760,energy,missing_value,
3765,energy,missing_value,
3767,tempo,missing_value,
3767,energy,missing_value,
3769,speechiness,missing_value,
3772,energy,missing_value,
3777,tempo,missing_value,
3781,energy,missing_value,
3781,speechiness,missing_value,
3784,energy,missing_value,
3802,energy,missing_value,
3805,energy,missing_value,
3806,energy,missing_value,
3811,speechiness,missing_value,
3817,tempo,missing_value,
3833,valence,missing_value,
3843,loudness,missing_value,
3849,instrumentalness,missing_value,
3851,tempo,missing_value,
3851,valence,missing_value,
3852,tempo,missing_value,
3853,liveness,missing_value,
3861,instrumentalness,missing_value,
3861,danceability,missing_value,
3861,energy,outlier_low,-0.1386
3863,valence,outlier_low,-0.2546
3865,energy,outlier_high,1.0794
3867,speechiness,missing_value,
3869,energy,missing_value,
3869,instrumentalness,missing_value,
3877,tempo,missing_value,
3878,liveness,missing_value,
3880,valence,missing_value,
3882,valence,missing_value,
3882,speechiness,missing_value,
3883,tempo,missing_value,
3885,loudness,missing_value,
3892,valence,missing_value,
3894,tempo,missing_value,
3901,speechiness,missing_value,
3905,liveness,missing_value,
3910,loudness,missing_value,
3911,valence,missing_value,
3911,acousticness,missing_value,
3913,tempo,missing_value,
3914,acousticness,missing_value,
3916,speechiness,missing_value,
3920,instrumentalness,missing_value,
3921,energy,outlier_low,-0.0314
3921,speechiness,missing_value,
3923,loudness,missing_value,
3925,instrumentalness,missing_value,
3925,acousticness,missing_value,
3927,valence,outlier_low,-0.1646
3932,danceability,outlier_low,-0.2617
3934,danceability,outlier_high,1.2619
3939,instrumentalness,missing_value,
3943,energy,outlier_low,-0.0409
3944,instrumentalness,missing_value,
3951,acousticness,missing_value,
3953,tempo,missing_value,
3957,speechiness,missing_value,
3959,speechiness,missing_value,
3962,danceability,missing_value,
3966,valence,missing_value,
3975,energy,missing_value,
3977,speechiness,missing_value,
3980,loudness,missing_value,
3989,liveness,missing_value,
3991,loudness,missing_value,
3992,speechiness,missing_value,
3996,liveness,missing_value,
4006,liveness,missing_value,
4019,energy,missing_value,
4021,valence,outlier_high,1.3801
4030,energy,outlier_low,-0.2468
4032,energy,missing_value,
4036,valence,missing_value,
4037,loudness,missing_value,
4039,liveness,missing_value,
4042,liveness,missing_value,
4042,tempo,missing_value,
4043,acousticness,missing_value,
4048,energy,outlier_low,-0.2623
4050,instrumentalness,missing_value,
4050,danceability,outlier_low,-0.2216
4060,loudness,missing_value,
4063,liveness,missing_value,
4068,liveness,missing_value,
4069,speechiness,missing_value,
4071,valence,missing_value,
4072,valence,missing_value,
4077,loudness,missing_value,
4079,energy,missing_value,
4082,acousticness,missing_value,
4085,energy,outlier_low,-0.0381
4093,tempo,missing_value,
4096,acousticness,missing_value,
4102,energy,outlier_low,-0.2066
4103,energy,missing_value,
4110,tempo,missing_value,
4115,loudness,missing_value,
4118,tempo,missing_value,
4123,valence,missing_value,
4124,tempo,missing_value,
4125,acousticness,missing_value,
4126,energy,outlier_low,-0.1756
4128,energy,missing_value,
4130,loudness,missing_value,
4133,valence,missing_value,
4136,valence,missing_value,
4142,tempo,missing_value,
4145,valence,missing_value,
4146,loudness,missing_value,
4152,tempo,missing_value,
4157,danceability,missing_value,
4164,valence,missing_value,
4164,energy,missing_value,
4169,energy,missing_value,
4180,liveness,missing_value,
4184,instrumentalness,missing_value,
4185,tempo,outlier_low,3.4195
4195,energy,missing_value,
4202,danceability,outlier_low,-0.1220
4203,valence,missing_value,
4205,acousticness,missing_value,
4207,acousticness,missing_value,
4207,liveness,missing_value,
4211,danceability,missing_value,
4212,tempo,missing_value,
4215,danceability,missing_value,
4220,valence,missing_value,
4224,liveness,missing_value,
4228,instrumentalness,missing_value,
4229,valence,missing_value,
4233,tempo,missing_value,
4236,acousticness,missing_value,
4239,energy,missing_value,
4240,loudness,missing_value,
4242,danceability,missing_value,
4244,energy,missing_value,
4253,loudness,outlier_high,7.2729
4262,tempo,missing_value,
4264,instrumentalness,missing_value,
4266,energy,missing_value,
4271,loudness,missing_value,
4274,danceability,missing_value,
4275,energy,missing_value,
4276,speechiness,missing_value,
4279,acousticness,missing_value,
4283,valence,missing_value,
4284,energy,missing_value,
4286,liveness,missing_value,
4292,acousticness,missing_value,
4298,energy,missing_value,
4301,danceability,outlier_high,1.4364
4309,tempo,missing_value,
4317,instrumentalness,missing_value,
4321,liveness,missing_value,
4328,tempo,missing_value,
4330,danceability,outlier_low,-0.1716
4331,energy,missing_value,
4335,danceability,missing_value,
4339,danceability,missing_value,
4345,tempo,missing_value,
4348,acousticness,missing_value,
4350,loudness,outlier_low,-83.3248
4351,loudness,missing_value,
4352,energy,missing_value,
4358,instrumentalness,missing_value,
4359,acousticness,missing_value,
4367,liveness,missing_value,
4372,speechiness,missing_value,
4373,instrumentalness,missing_value,
4378,energy,missing_value,
4383,loudness,outlier_high,1.7288
4390,speechiness,missing_value,
4391,acousticness,missing_value,
4393,speechiness,missing_value,
4399,valence,missing_value,
4402,speechiness,missing_value,
4403,valence,outlier_low,-0.0760
4408,energy,outlier_low,-0.0531
4408,danceability,missing_value,
4410,tempo,missing_value,
4414,acousticness,missing_value,
4421,instrumentalness,missing_value,
4421,speechiness,missing_value,
4422,energy,missing_value,
4422,tempo,missing_value,
4423,energy,missing_value,
4429,liveness,missing_value,
4430,instrumentalness,missing_value,
4433,valence,missing_value,
4438,loudness,missing_value,
4441,acousticness,missing_value,
4445,danceability,outlier_low,-0.0802
4448,valence,missing_value,
4454,instrumentalness,missing_value,
4459,energy,missing_value,
4459,tempo,outlier_low,1.8647
4460,tempo,missing_value,
4466,danceability,missing_value,
4473,instrumentalness,missing_value,
4480,danceability,missing_value,
4484,loudness,missing_value,
4488,instrumentalness,missing_value,
4496,loudness,missing_value,
4497,valence,missing_value,
4502,instrumentalness,missing_value,
4503,tempo,missing_value,
4505,speechiness,missing_value,
4505,valence,missing_value,
4508,valence,missing_value,
4512,valence,missing_value,
4521,loudness,outlier_low,-88.5812
4521,instrumentalness,missing_value,
4523,speechiness,missing_value,
4525,loudness,outlier_high,6.9651
4525,acousticness,missing_value,
4527,acousticness,missing_value,
4529,valence,missing_value,
4531,loudness,missing_value,
4534,speechiness,missing_value,
4535,tempo,missing_value,
4535,danceability,outlier_low,-0.0220
4536,loudness,missing_value,
4537,liveness,missing_value,
4537,danceability,missing_value,
4538,tempo,missing_value,
4539,acousticness,missing_value,
4544,instrumentalness,missing_value,
4546,tempo,outlier_high,381.4820
4555,danceability,missing_value,
4556,energy,missing_value,
4556,valence,missing_value,
4560,tempo,missing_value,
4562,acousticness,missing_value,
4576,tempo,missing_value,
4585,acousticness,missing_value,
4585,liveness,missing_value,
4595,instrumentalness,missing_value,
4602,danceability,missing_value,
4606,instrumentalness,missing_value,
4608,danceability,outlier_low,-0.0284
4608,speechiness,missing_value,
4611,loudness,missing_value,
4615,tempo,missing_value,
4617,loudness,outlier_low,-86.8800
4620,energy,missing_value,
4629,instrumentalness,missing_value,
4629,valence,missing_value,
4629,tempo,missing_value,
4632,tempo,outlier_high,344.8893
4632,instrumentalness,missing_value,
4635,danceability,outlier_low,-0.0858
4646,valence,missing_value,
4653,liveness,missing_value,
4653,tempo,missing_value,
4656,speechiness,missing_value,
4657,tempo,missing_value,
4662,instrumentalness,missing_value,
4663,speechiness,missing_value,
4671,valence,missing_value,
4671,instrumentalness,missing_value,
4671,liveness,missing_value,
4672,energy,missing_value,
4678,liveness,missing_value,
4681,energy,missing_value,
4681,danceability,outlier_low,-0.1660
4683,danceability,outlier_high,1.2743
4684,loudness,missing_value,
4687,danceability,missing_value,
4693,speechiness,missing_value,
4696,danceability,missing_value,
4706,danceability,missing_value,
4706,acousticness,missing_value,
4713,instrumentalness,missing_value,
4719,acousticness,missing_value,
4720,loudness,missing_value,
4722,speechiness,missing_value,
4725,energy,missing_value,
4732,loudness,missing_value,
4733,valence,missing_value,
4741,tempo,missing_value,
4742,tempo,missing_value,
4752,energy,missing_value,
4759,instrumentalness,missing_value,
4762,acousticness,missing_value,
4765,acousticness,missing_value,
4770,tempo,missing_value,
4770,liveness,missing_value,
4772,danceability,missing_value,
4773,danceability,missing_value,
4773,loudness,missing_value,
4775,energy,missing_value,
4778,tempo,missing_value,
4778,loudness,missing_value,
4783,acousticness,missing_value,
4787,instrumentalness,missing_value,
4787,energy,outlier_low,-0.1914
4795,valence,missing_value,
4806,energy,missing_value,
4813,speechiness,missing_value,
4815,instrumentalness,missing_value,
4818,speechiness,missing_value,
4819,danceability,outlier_high,1.0768
4819,loudness,missing_value,
4820,acousticness,missing_value,
4821,speechiness,missing_value,
4822,loudness,outlier_high,7.4809
4833,acousticness,missing_value,
4840,liveness,missing_value,
4842,loudness,missing_value,
4842,acousticness,missing_value,
4852,energy,outlier_high,1.1103
4862,valence,missing_value,
4870,liveness,missing_value,
4878,loudness,missing_value,
4882,tempo,missing_value,
4883,loudness,missing_value,
4888,valence,missing_value,
4895,acousticness,missing_value,
4902,danceability,outlier_high,1.0545
4907,liveness,missing_value,
4909,loudness,missing_value,
4910,tempo,missing_value,
4912,danceability,missing_value,
4912,tempo,missing_value,
4914,acousticness,missing_value,
4915,instrumentalness,missing_value,
4917,valence,missing_value,
4919,speechiness,missing_value,
4920,tempo,missing_value,
4921,instrumentalness,missing_value,
4922,loudness,missing_value,
4923,acousticness,missing_value,
4924,acousticness,missing_value,
4925,liveness,missing_value,
4927,speechiness,missing_value,
4933,loudness,missing_value,
